id	creator	title	model
und:pr76f190f0d	Laurie Ropel	Diffusion Coefficients and 1-Octanol-Water Partition Coefficients of Ionic Liquids	Etd
und:pr76f190d7h	Katherine Anne Isbell	Preservation of a Labile Post-Translational Modification	Etd
und:pr76f190h2q	Karen A. Bailey	Multiplex Coherent Anti-Stokes Raman Scattering Correlation Spectroscopy and Imaging	Etd
und:pv63fx73q09	Marianne Arlene DiQuattro	Unsettled Spectatorship: The Unforeseen Implications of Viewing the Works of Antonin Artaud, Samuel Beckett, and Martin McDonagh	Etd
und:pv63fx73q20	YongJin Cho	Control of Magnetic Properties of Ferromagnetic Semiconductor (Ga,Mn)As by Fabrication Methods	Etd
und:pv63fx73p93	Michelle M. Kundmueller	Politics and the Flight from Honor:  Homer and the Human Good	Etd
und:pv63fx73r8c	Allison R. Showalter	An Investigation into the Adsorption Behavior of Aqueous Metal Ions to Graphene Oxide and Archaeal Surfaces	Etd
und:pz50gt56z02	Quinn Nathaniel Lathrop	IRT and SVD: Implementing Psychometric Methods in New and Complex Situations	Etd
und:pz50gt56z1d	Christopher M Osborne	Written into the West:  Print-Visions and the Revolutionary Inheritance in Early National America's "Western Country"	Etd
und:pz50gt56z64	Jared F Stefanick	Design of Ligand-Targeted Nanoparticles for Enhanced Cancer Targeting	Etd
und:pz50gt56z7g	James Alan Barham	Teleological Realism in Biology	Etd
und:pz50gt56z5s	Dana Charles Wheeler	High-k-InAs metal-oxide-semiconductor capacitors formed by atomic-layer deposition	Etd
und:pz50gt56z8t	Weimin Yue	Micromechanical Modeling of Hydroxyapatite Whisker Reinforced Polymer Composites and Cortical Bone Tissue	Etd
und:pz50gt5714b	Michael James Johnson	Non-Centrosymmetric Materials for the Generation of Atmospheric Pressure Gas Discharges	Etd
und:q237hq40706	Megan Patnott	Arithmetically Gorenstein sets of points on general surfaces in P3	Etd
und:q237hq4081v	Yilan Li	Botanical-Drug Interactions: Soy Isoflavones and Drug Metabolism	Etd
und:q237hq4084w	Joshua A. Cole	On the elementary theories of the Muchnik and Medvedev lattices of &Pi;<sup>0</sup><sub>1</sub> classes	Etd
und:q524jm23h39	Elise M. Crull	Quantum Decoherence and Interlevel Relations	Etd
und:q524jm23h2z	Aaron Lukefahr Willis	The New Laboratory for Empire: Quebec and the Reformulation of British Imperial Practice, 1760-1775	Etd
und:q524jm23h81	Sarah Elizabeth Spengeman	Saint Augustine and Hannah Arendt on Love of the World: An Investigation Into Arendt's Reliance on and Refutation of Augustinian Philosophy	Etd
und:q524jm23h7p	Peyman Hesami	Low-Complexity Incremental Transmission for Multiple-Antenna Wireless Systems	Etd
und:q524jm23m1j	Abbie J. Thompson	One or Many? The Influence of Talker Variability on Infant Word Learning	Etd
und:q811kh06s21	Kristen Koenig McCampbell	Nephron regeneration after acute kidney injury in the zebrafish	Etd
und:q811kh06t3p	Jacquilyn Weeks	Fairies, Fairy Tales, and the Development of British Poetics	Etd
und:q811kh06t9r	Karen Clausen-Brown	Remembering the Sabbath: Law, Labor, and Liberty in Milton and His Contemporaries	Etd
und:q811kh06t6q	Luke David Simoni	Predictive Modeling of Fluid Phase Equilibria for Systems Containing Ionic Liquids	Etd
und:q811kh06v5p	Lawrence P. Zaino	Electrochemical Techniques in Nanoscale Devices for Enhanced Chemical Measurement	Etd
und:q811kh0704v	Kasey Stanton	The Dominance Behavioral System: Explicating Its Psychopathological Structure and Personality Relations	Etd
und:qb98mc9038p	David Joseph Guseilla	Efforts towards the Total Synthesis of 20-Deoxyapoptolidinone and "Chimeric" Analogues	Etd
und:qb98mc9032m	Teng Lin	Molecular Dynamics Methodology and Simulations of Phospholipid Bilayers and Liquid Crystals	Etd
und:qb98mc9033z	Xue Rui	Beam Hardening Correction in Iterative Tomographic Image Reconstruction	Etd
und:qb98mc90360	Jason Robert Baldwin	A Social Requirement Theory of Moral Obligation	Etd
und:qb98mc90318	Yang Yang	Bacterial Diagnostic System for Infectious Diseases: Siderophore-Mediated Capture and Development of a SPR-PI Sensing Platform	Etd
und:qb98mc9053k	Darren Cheah	Characterization of Sedimentary <em>n</em>-alkyl Lipids in a Holocene Record from Lake Kivu, East Africa	Etd
und:qf85n873b42	Melissa Lauren Dinsman	Radio at War: Literature, Propaganda, and the Emergence of New Modernist Networks During World War II	Etd
und:qf85n873b8f	Carl Jonathan Wojtaszek	Essays in Economics Using Military-Induced Variation to Study Human Capital Development, Excess Sensitivity to Income, and Labor Market Decisions	Etd
und:qf85n873b3q	Alexandra Imre	Experimental Study of Nanomagnets for Magnetic Quantum-Dot Cellular Automata (MQCA) Logic ApplicationsExperimental Study of Nanomagnets for Magnetic Quantum-Dot Cellular Automata (MQCA) Logic Applications	Etd
und:qf85n873b2c	Qiang Yu	The role of sulfhydryl sites in metal binding onto bacterial cells	Etd
und:qf85n873d1n	John Herrington	Elucidation of the selection and roles of synonymous codons in protein biogenesis	Etd
und:qf85n873c8r	Laura Marie Grande	Understanding Disorder and Crystallographic Phase Changes in Metalloporphyrins	Etd
und:qj72p556n5s	Brian Pocock Boeninger	Partial Freedom and Degrees of Moral Responsibility: The Metaphysics ofInfluence and Libertarianism	Etd
und:qj72p556n2r	John Perry	Subverting the Republic:Christian Faithfulness and Civic Allegiance in John Locke's America	Etd
und:qj72p556n33	Yong Huang	Thermal Stability and Phase Transitions of Ionic Liquids	Etd
und:qj72p556n8t	David M. Costello	Effects of invasive species and chemical contaminants on biogeochemical fluxes across ecosystem boundaries	Etd
und:qj72p556n4f	Micah Rose Rogel	Effects of Hydroxyapatite Crystal Morphology on Osteoblast-like Cell Response	Etd
und:qj72p556n1d	Charles Laurin	Lasso Meta-Regression and Its Application to Psychiatric Genomics	Etd
und:qn59q239w5t	Sean C. Kassen	Characterization of Light-Induced Zebrafish Retinal Regeneration and the Role of Stat3, CNTF, and Olig2 During Light-Induced Zebrafish Retinal Regeneration	Etd
und:qn59q239x0d	Gregory Thomas Neumann	Tailoring the Active Site and Mesostructure of ZSM-5 for Deoxygenation and C-C Bond Coupling Reactions	Etd
und:qn59q239w4g	Patricia Snell	"Just Reproduce After What I Taught You": Spatial Segregation of Religious Youth Socialization and the Reproduction of Social Inequality	Etd
und:qn59q239x1r	Joel Griffith	Modeling Electromagnetic Properties of Hadrons	Etd
und:qn59q239w65	John Harvey	Around Palais' Covering Homotopy Theorem	Etd
und:qr46qz23602	Colin Michael McClelland	Type Ia Supernova Diversity: Studies of SN 2007qd, SN 2008Q and SN 2011fe	Etd
und:qr46qz2364f	Amanda Leigh Klingensmith	Np5+ Incorporation into Select Uranyl Phases and Thermal Analysis of Select Uranyl Phases	Etd
und:qr46qz2367g	Aniruddha Konar	Electronic and Optical Properties of Low Dimensional Systems: Effect of the Dielectric Environment	Etd
und:qr46qz2365s	May Kim	The Influence of Cultural Context on Risk, Resilience, and Mental Health on Emerging Latino Adults	Etd
und:qr46qz23633	Justin Van Ness	Meaning Making in Protest Situations	Etd
und:qr46qz23664	Angelina Maria Copeland	The Interaction of Goal and Temporal Shifts in Situation Models	Etd
und:qr46qz2377s	Emery Ndjiho Longanga	Interpreting a Christian Classic in an African Context: Pluralism and Inculturation in Light of David Tracy and Leonard Santedi	Etd
und:qv33rv06f6w	Pei Zhao	Novel High Frequency Devices with Graphene and GaN	Etd
und:qv33rv06f77	Rakshit Tirumala	Corona Discharges in Asymmetric Electric Fields and its Impact on Ionic Wind Generation	Etd
und:qv33rv06f8k	Danielle Marie McDermott	Pattern Formation in Micro and Nanosystems	Etd
und:qv33rv06g2t	Lorenzo Delloso	"Litre de stampa son caliginose": The Role of Filippo da Strada (1450-1505) in the Debate on Printing in Renaissance Italy	Etd
und:qv33rv06g35	Youngho Yoon	Spectrum of Hyperplane Arrangements in Four Variables	Etd
und:qv33rv06h24	Matthew Aron Bennington	Tip Gap Flow and Casing Treatments in an Axial Compressor	Etd
und:qv33rv06h0f	Hui Fang	Control of Distributed Systems with Interconnection Constraints	Etd
und:qv33rv06g97	Cesar Cadena	Molecular Modeling of the Thermophysical and Transport Properties of Ionic Liquids	Etd
und:qv33rv06h55	Kevin Joseph Melchiorri	The Collaborative Tribe	Etd
und:qv33rv06j44	Thomas Graff	A Rhetoric of Suspension: Rethinking Salvation in the <em>Commedia</em>	Etd
und:qz20sq89r85	Heather Brooke Reilly	The genetic dissection of differential growth in Plasmodium falciparum and its relationship to chloroquine drug selection	Etd
und:qz20sq89r6g	Michael Joseph Chapple	Security Management of Controlled Networks in a Resource-Constrained Environment	Etd
und:qz20sq89r23	Brittani R Russell	A Novel Rapidly Deployable Floating Causeway: Design and Optimization	Etd
und:qz20sq89r1r	Todd Kane	Experimental Determination of Engineering Parameters for the Creation of a Mathematical Model of the Notre Dame Three Foot Wind Tunnel	Etd
und:qz20sq89r54	Matthew Hatch	Leopardi's Ironic Genesis: "La storia del genere umano"	Etd
und:qz20sq89r7t	Stephen L Armet	Education Policy as a Mechanism for Secularization in a Catholic Majority Country: The Case of Uruguay, (1877 &#8211; 1932)	Etd
und:qz20sq89r9h	Erin Marie Daly	Probing Tubuling Interactions with 14-Methyl Epothilone D Analogues	Etd
und:qz20sq89s2d	Caitlyn Shea Butler	Fundamental and Applied Studies of Microbial Fuel Cells for Sustainable Water and Wastewater Treatment	Etd
und:qz20sq89s5f	Rachel Zavecz	SIX	Etd
und:qz20sq89s9t	Danielle Fulmer	Bridging Together: Boundary-Spanning Actors and Community Violence	Etd
und:qz20sq89t94	Sean P. Vilanova	An Investigation of the Multiple Binding Modes and Secondary Interactions of N-Arylated PNArP Ligands on Iridium	Etd
und:r207tm7309b	Calli Anne Versagli	Understanding the Metabolic Mechanisms Behind the Survival of Extracellular Matrix-Detached Breast Cancer Cells	Etd
und:r207tm73080	Melanie Anne Bunda	Synthesis, Characterization, and Reactivity of Charge-Separated Group 2 Trisamide Anions	Etd
und:r207tm73158	Huijing Du	Multiscale Modeling of Bacterial Swarming	Etd
und:r207tm7310j	Jonathan Darryl Ashley	Engineering Novel Targeted Nanoparticle Formulations to Increase the Therapeutic Efficacy of Conventional Chemotherapeutics Against Multiple Myeloma	Etd
und:r207tm7314x	Prashan De Visser	The Role of Youth in Transforming Conflict	Etd
und:r207tm73247	Matthew Zyskowski	Cost Density-Shaping for Stochastic Optimal Control	Etd
und:r207tm7322j	Yunshan Wang	Novel Optical Biosensors: Singular Intensity Amplification and Molecular Trapping Enhancement at Nanoscales	Etd
und:r207tm73278	Peter Mundey	American Christianity & Consumerism: Understanding the Relationship Between Christian Economic Culture and Secular Consumer Culture	Etd
und:r207tm73216	Sara Summers	The effects of a microbial ligand on Pb sorption to montmorillonite clay and on Pb carbonate formation	Etd
und:r207tm73305	Deanna C. Childress	Cultural Resources and School Success: School Engagement as the Missing Link	Etd
und:r494vh5694z	Xiu Xing	Pseudomorphic In0.22Ga0.78As-Channel MOSFETs Using InAlP Oxide as the Gate Dielectric for RF Applications	Etd
und:r494vh5693m	Michael Daniel Driessen	Religiously Friendly Democracy: Framing Political and Religious Identities in Catholic and Muslim Societies	Etd
und:r494vh56928	Craig Matthew Goehler	A Generalized Parameterization of T1 Motion and its Application to the Synthesis of Planar Mechanisms	Etd
und:r494vh56b17	Katharine Elizabeth Harmon	"There Were Also Many Women There":  Roman Catholic Lay Women in the American Liturgical Movement, 1926-1959	Etd
und:r494vh56b0w	Weiqiang Huang	Synthetic Studies on Carbocyclic Nucleosides	Etd
und:r494vh5699p	Gregory Daniel Shufeldt	Unequal Parties: Partisan Differences in Political Behavior	Etd
und:r494vh5698b	Huyen Thanh Pham	Essays on Dynamic Competition and Academic Entrepreneurship	Etd
und:r494vh56b48	Jai Kishan Verma	Polarization Engineering for Novel III-V Nitride Device Structures	Etd
und:r494vh56c68	Liang Wu	High Order Fast Iterative Methods for Steady State of Hyperbolic Partial Differential Equations	Etd
und:r494vh56b79	Brian William Lysholm	Labyrinths	Etd
und:r781wd39k72	Jason M. Bray	Adsorbate Coverage Dependence in Heterogeneous Catalysis: Kinetics of Oxygen Adsorption on Platinum Surfaces from First Principles	Etd
und:r781wd39k10	Jeffrey Arnold Christians	Mesostructured Thin Film Solar Cells: Examining Hole Transfer Mechanisms and Device Stability	Etd
und:r781wd39k6q	David Michael Eike	Property Prediction of Novel Compounds Using Statistical Analysis and Molecular Simulations	Etd
und:r781wd39k2b	Tai-Wei Hwang	Dynamics of Atomic Scale Metallic Junctions and Adsorbed Lewis Base Adsorbates Studied by Fluctuation Spectroscopy	Etd
und:r781wd39m4b	Nathan Alan Meredith	Influences on Neptunium Incorporation in Uranyl Phases	Etd
und:r781wd39m30	Roger G. Hanshaw	Small Molecules for the Selective Recognition of Biomembrane Components	Etd
und:r781wd39m61	Justin Michael Deuerling	Effects of ultrastructural organization on the mechanical properties and anisotropy of human cortical bone	Etd
und:r781wd39n2z	Meghan K. Cain	Time and Other Considerations in Mediation Design	Etd
und:r781wd39r8z	Lisa Weaver Swartz	Gendered Gospel, Ungendered Mission: Identity Construction at Two Evangelical Seminaries	Etd
und:rb68x922v56	Elaine M Mindrup	Discovery of New Ionic Liquids for Co2 Capture	Etd
und:rb68x922v6j	Wangqing Yuan	Novel Design of Monolithically Integrated Photonic Devices: Teardrop Laser and Polarization Rotator-Splitter	Etd
und:rb68x922w0s	David Christopher Post	Robustness and Efficiency of Planar Biped Walking Robots	Etd
und:rb68x922w3t	Daniel Smith Borkowski	Rangewide Population Genetics and Genomics of Quercus rubra L.	Etd
und:rb68x922w14	Gregory James Davis	Modeling the Symbolic Control of Visual Attention	Etd
und:rb68x922v9k	Hubert George	Manufacture and Performance of Aluminum Single Electron Transistor for Ultra-Sensitive Charge Fluctuation Measurements	Etd
und:rb68x922w2g	Xiaowen Hou	Using Molecular Evolution to Dissect the Structure/Function Relationships of the NPC1 and NPC2 Proteins (Niemann-Pick Type C)	Etd
und:rb68x922w9w	Misty Yvonne Schieberle	Feminized Counsel: Representations of Women and Advice to Princes in Late Medieval England	Etd
und:rb68x922w6v	Amy Lynn Fagan	Volcanic and Impact Processes on Mars and the Moon	Etd
und:rf55z606446	Felix Vietmeyer	Optical Properties of CdSe Nanowires &#8212; Experiment and Theory	Etd
und:rf55z60655v	Jeremiah David Edward White	Combustion Based Technique for Synthesis and Joining of Refractory Materials	Etd
und:rf55z60648k	Jarrett Adrian Carty	Machiavelli, Luther, and the Reformation of Politics	Etd
und:rf55z606566	Michael Edward Lee	Transforming Realities: Christian Discipleship in the Soteriology of Ignacio Ellacur a	Etd
und:rf55z60658w	Holly R. VandeWall	Expertise and the Disunity of Science: A Case Study in the Difficulties of Providing Expert Advice for Policy	Etd
und:rf55z60670r	Christian Cirhigiri	Student Movements and Societal Accountability for Ethnic Reconciliation: Case Studies of the Eastern DR Congo, Burundi and Sri Lanka	Etd
und:rj430289d38	Faisal Ahmed Shah	Exchange-Biased Magnetic Multilayers for Nanomagnet Logic Applications	Etd
und:rj430289d7n	Gergo Peter Szakmany	Fabrication of Antenna-Coupled Metal-Oxide-Metal Infrared Detectors Using Atomic-Layer Deposition (ALD)	Etd
und:rj430289f1w	Shawn Patrick O'Brien	Exploring the &#945;p-process with high precision (p,t) reactions	Etd
und:rj430289f4x	Yashan Sun	Distributed coordination of multi-agent systems based on estimation overad-hoc communication networks	Etd
und:rj430289f3k	Kirstin Joy Hasler Brathwaite	Symbols and Sacrifice: The Role of Nationalism in Combat Effectiveness	Etd
und:rj430289f58	Casey Lanea Hill	The Holistic Influences and Dynamics of the Aedes aegypti Microbiome	Etd
und:rj430289d80	Paolo Pellecchia	The Inescapable Importance of the Subject in "Le Cosmicomiche" and "Ti con Zero" by Italo Calvino	Etd
und:rj430289f27	Wenrui Hao	Homotopy Methods for Nonlinear Partial Differential Equation Systems	Etd
und:rj430289f0j	Gavin John Irvine	Understanding Inorganic Salt Ion Fluxes in Forward Osmosis Experiments	Etd
und:rj430289g0v	Lucas Q. Ton	Positional Cloning and RNA Interference Assay Demonstrated Plasmodium-Melanizing Function of a Serine Protease Within the Plasmodium Encapsulation 1 Locus (Pen1) of the Malaria Mosquito Anopheles Gambiae	Etd
und:rj430289f89	Jim O Thomas	Computer Vision Techniques for Damage Assessment from High Resolution Remote Sensing Imagery	Etd
und:rj430289g3w	Nikhil Yadav	Portable Concussion Assessment Using Speech Biomarkers	Etd
und:rj430289g16	Silpa Swarnapuri	Tales of the Apocalypse	Etd
und:rn300z72q0x	Matthew J Kennedy	Second Naivete: Essays on the Structure of Experience	Etd
und:rn300z72p5b	Mei Chen	Multilevel Coding for ISI Channels and Fading Channels	Etd
und:rn300z72p6p	Renato G. Bettiol	On different notions of positivity of curvature	Etd
